ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_indicator,note_source
JOR,EMP_TEMP_SEX_INS_NB,BA:682,SEX_M,INS_SECTOR_PUB,2019,434.9376,,,R1:3513_S14:4077
JOR,EMP_TEMP_SEX_INS_NB,BA:682,SEX_M,INS_SECTOR_PRI,2019,1531.9308,,,R1:3513_S14:4077
JOR,EMP_TEMP_SEX_INS_NB,BA:682,SEX_F,INS_SECTOR_TOTAL,2019,327.6626,,,R1:3513_S14:4077
JOR,EMP_TEMP_SEX_INS_NB,BA:682,SEX_F,INS_SECTOR_PUB,2019,122.3656,,,R1:3513_S14:4077
JOR,EMP_TEMP_SEX_INS_NB,BA:682,SEX_F,INS_SECTOR_PRI,2019,205.2969,,,R1:3513_S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_TOTAL,2009,62820,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PUB,2009,4980,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PRI,2009,57840,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_TOTAL,2009,36440,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PUB,2009,2940,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PRI,2009,33500,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_TOTAL,2009,26380,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PUB,2009,2050,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PRI,2009,24330,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_TOTAL,2010,62570,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PUB,2010,4900,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PRI,2010,57670,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_TOTAL,2010,36150,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PUB,2010,2890,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PRI,2010,33260,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_TOTAL,2010,26420,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PUB,2010,2010,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PRI,2010,24410,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_TOTAL,2012,62700,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PUB,2012,4960,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PRI,2012,57740,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_TOTAL,2012,36160,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PUB,2012,2890,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PRI,2012,33270,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_TOTAL,2012,26540,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PUB,2012,2070,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PRI,2012,24470,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_TOTAL,2013,63110,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PUB,2013,5010,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PRI,2013,58100,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_TOTAL,2013,36100,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PUB,2013,2910,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PRI,2013,33190,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_TOTAL,2013,27010,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PUB,2013,2100,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PRI,2013,24910,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_TOTAL,2014,63510,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PUB,2014,5070,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PRI,2014,58440,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_TOTAL,2014,36210,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PUB,2014,2890,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PRI,2014,33320,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_TOTAL,2014,27290,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PUB,2014,2180,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PRI,2014,25110,,,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_TOTAL,2015,63760,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PUB,2015,5000,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PRI,2015,58760,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_TOTAL,2015,36220,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PUB,2015,2810,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PRI,2015,33410,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_TOTAL,2015,27540,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PUB,2015,2190,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PRI,2015,25350,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_TOTAL,2016,64400,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PUB,2016,4970,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PRI,2016,59430,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_TOTAL,2016,36390,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PUB,2016,2820,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PRI,2016,33570,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_TOTAL,2016,28010,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PUB,2016,2150,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PRI,2016,25860,,I23:3547,
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_TOTAL,2017,65300,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PUB,2017,5000,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PRI,2017,60300,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_TOTAL,2017,36720,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PUB,2017,2800,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PRI,2017,33920,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_TOTAL,2017,28590,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PUB,2017,2200,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PRI,2017,26390,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_TOTAL,2019,67240,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PUB,2019,5170,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_T,INS_SECTOR_PRI,2019,62070,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_TOTAL,2019,37330,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PUB,2019,2930,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_M,INS_SECTOR_PRI,2019,34400,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_TOTAL,2019,29920,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PUB,2019,2240,,I23:3547,S14:4077
JPN,EMP_TEMP_SEX_INS_NB,BA:259,SEX_F,INS_SECTOR_PRI,2019,27680,,I23:3547,S14:4077
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_TOTAL,2009,7903.4,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_PUB,2009,1817.8,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_PRI,2009,5888,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_M,INS_SECTOR_TOTAL,2009,4039.9,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_M,INS_SECTOR_PUB,2009,720.8,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_M,INS_SECTOR_PRI,2009,3201.9,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_F,INS_SECTOR_TOTAL,2009,3863.5,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_F,INS_SECTOR_PUB,2009,1097,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_F,INS_SECTOR_PRI,2009,2686.1,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_TOTAL,2010,8114.2,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_PUB,2010,1890.6,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_PRI,2010,6020.7,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_M,INS_SECTOR_TOTAL,2010,4161.6,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_M,INS_SECTOR_PUB,2010,770.2,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_M,INS_SECTOR_PRI,2010,3269.2,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_F,INS_SECTOR_TOTAL,2010,3952.6,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_F,INS_SECTOR_PUB,2010,1120.4,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_F,INS_SECTOR_PRI,2010,2751.5,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_TOTAL,2011,8301.6,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_PUB,2011,1950.9,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_PRI,2011,6159.8,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_M,INS_SECTOR_TOTAL,2011,4250.4,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_F,INS_SECTOR_TOTAL,2011,4051.3,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_TOTAL,2012,8507.1,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_PUB,2012,1982.2,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_T,INS_SECTOR_PRI,2012,6312.3,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_M,INS_SECTOR_TOTAL,2012,4375.9,,,S5:38_S5:350
KAZ,EMP_TEMP_SEX_INS_NB,BA:632,SEX_F,INS_SECTOR_TOTAL,2012,4131.2,,,S5:38_S5:350
KEN,EMP_TEMP_SEX_INS_NB,BA:7008,SEX_T,INS_SECTOR_TOTAL,1999,11135.7179,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BA:7008,SEX_T,INS_SECTOR_PUB,1999,1049.0714,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BA:7008,SEX_T,INS_SECTOR_PRI,1999,10086.6465,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BA:7008,SEX_M,INS_SECTOR_TOTAL,1999,5793.1652,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BA:7008,SEX_M,INS_SECTOR_PUB,1999,729.823,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BA:7008,SEX_M,INS_SECTOR_PRI,1999,5063.3422,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BA:7008,SEX_F,INS_SECTOR_TOTAL,1999,5342.5528,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BA:7008,SEX_F,INS_SECTOR_PUB,1999,319.2485,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BA:7008,SEX_F,INS_SECTOR_PRI,1999,5023.3043,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_T,INS_SECTOR_TOTAL,2006,11365.0497,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_T,INS_SECTOR_PUB,2006,729.8546,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_T,INS_SECTOR_PRI,2006,10635.1951,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_M,INS_SECTOR_TOTAL,2006,6167.7924,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_M,INS_SECTOR_PUB,2006,475.0266,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_M,INS_SECTOR_PRI,2006,5692.7658,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_F,INS_SECTOR_TOTAL,2006,5197.2573,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_F,INS_SECTOR_PUB,2006,254.828,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_F,INS_SECTOR_PRI,2006,4942.4293,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_T,INS_SECTOR_TOTAL,2016,19313.4604,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_T,INS_SECTOR_PUB,2016,1428.832,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_T,INS_SECTOR_PRI,2016,17884.6283,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_M,INS_SECTOR_TOTAL,2016,9827.2995,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_M,INS_SECTOR_PUB,2016,884.8687,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_M,INS_SECTOR_PRI,2016,8942.4308,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_F,INS_SECTOR_TOTAL,2016,9486.1609,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_F,INS_SECTOR_PUB,2016,543.9634,,,R1:3513
KEN,EMP_TEMP_SEX_INS_NB,BB:7021,SEX_F,INS_SECTOR_PRI,2016,8942.1975,,,R1:3513
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_T,INS_SECTOR_TOTAL,2017,2351.191,,I23:3547,S14:4077
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_M,INS_SECTOR_TOTAL,2017,1451.639,,I23:3547,S14:4077
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_F,INS_SECTOR_TOTAL,2017,899.552,,I23:3547,S14:4077
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_T,INS_SECTOR_TOTAL,2018,2381.8589,,,R1:3513
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_T,INS_SECTOR_PUB,2018,490.4831,,,R1:3513
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_T,INS_SECTOR_PRI,2018,1891.3758,,,R1:3513
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_M,INS_SECTOR_TOTAL,2018,1470.9114,,,R1:3513
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_M,INS_SECTOR_PUB,2018,229.315,,,R1:3513
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_M,INS_SECTOR_PRI,2018,1241.5964,,,R1:3513
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_F,INS_SECTOR_TOTAL,2018,910.9475,,,R1:3513
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_F,INS_SECTOR_PUB,2018,261.168,,,R1:3513
KGZ,EMP_TEMP_SEX_INS_NB,BA:496,SEX_F,INS_SECTOR_PRI,2018,649.7794,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BA:1321,SEX_T,INS_SECTOR_TOTAL,2012,7197.4158,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BA:1321,SEX_T,INS_SECTOR_PUB,2012,535.0273,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BA:1321,SEX_T,INS_SECTOR_PRI,2012,6662.3885,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BA:1321,SEX_M,INS_SECTOR_TOTAL,2012,3797.7057,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BA:1321,SEX_M,INS_SECTOR_PUB,2012,390.4934,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BA:1321,SEX_M,INS_SECTOR_PRI,2012,3407.2123,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BA:1321,SEX_F,INS_SECTOR_TOTAL,2012,3399.7101,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BA:1321,SEX_F,INS_SECTOR_PUB,2012,144.5338,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BA:1321,SEX_F,INS_SECTOR_PRI,2012,3255.1763,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_TOTAL,2007,7056.0864,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PUB,2007,339.7915,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PRI,2007,6716.2949,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_TOTAL,2007,3609.2559,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PUB,2007,240.7551,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PRI,2007,3368.5008,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_TOTAL,2007,3446.8305,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_PUB,2007,99.0365,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_PRI,2007,3347.794,B,I11:264,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_TOTAL,2008,7063.3068,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PUB,2008,361.7015,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PRI,2008,6701.6052,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_TOTAL,2008,7063.3068,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PUB,2008,361.7015,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PRI,2008,6701.6052,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_TOTAL,2009,7732.4632,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PUB,2009,367.7704,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PRI,2009,7364.6929,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_TOTAL,2009,3892.588,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PUB,2009,274.9675,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PRI,2009,3617.6205,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_TOTAL,2009,3839.8753,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_PUB,2009,92.8029,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_PRI,2009,3747.0724,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_TOTAL,2010,7955.3467,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PUB,2010,396.4915,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PRI,2010,7558.8552,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_TOTAL,2010,3950.9151,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PUB,2010,305.1656,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PRI,2010,3645.7495,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_TOTAL,2010,4004.4316,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_PUB,2010,91.326,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_PRI,2010,3913.1056,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_TOTAL,2011,8200.2364,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PUB,2011,356.6369,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PRI,2011,7843.5995,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_TOTAL,2011,4084.4981,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PUB,2011,274.4545,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PRI,2011,3810.0436,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_TOTAL,2011,4115.7384,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_PUB,2011,82.1824,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_PRI,2011,4033.5559,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_TOTAL,2013,8273.6378,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PUB,2013,379.1739,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PRI,2013,7894.4639,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_TOTAL,2013,4228.8038,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PUB,2013,284.0882,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_PRI,2013,3944.7156,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_TOTAL,2013,4044.834,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_PUB,2013,95.0857,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_F,INS_SECTOR_PRI,2013,3949.7483,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_TOTAL,2014,8520.5586,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PUB,2014,432.3927,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_T,INS_SECTOR_PRI,2014,8088.166,,,R1:3513
KHM,EMP_TEMP_SEX_INS_NB,BB:3064,SEX_M,INS_SECTOR_TOTAL,2014,4428.7438,,,R1:3513
